obec,strana,pocet
563030,06,0
563030,563030,15
563030,563030,1
563030,13,0
563030,563030,8
563587,563587,9
563587,18,0
563587,563587,3
563587,04,0
563587,563587,34
563587,563587,8
563587,563587,1
563587,06,0
563587,563587,26
563587,02,0
563587,13,0
563587,563587,15
562866,562866,9
562866,18,0
562866,562866,5
562866,562866,2
562866,562866,29
562866,562866,8
562866,562866,3
562866,06,0
562866,562866,34
562866,562866,2
562866,13,0
562866,562866,8
599255,599255,10
599255,599255,3
599255,599255,1
599255,04,0
599255,599255,15
599255,599255,15
599255,599255,5
599255,06,0
599255,599255,18
599255,599255,2
599255,599255,1
599255,599255,5
552712,552712,4
552712,552712,3
552712,552712,4
552712,04,0
552712,552712,13
552712,552712,14
552712,552712,5
552712,06,0
552712,552712,38
552712,02,0
552712,13,0
552712,552712,6
549631,549631,117
549631,549631,7
549631,549631,14
549631,549631,9
549631,549631,80
549631,549631,23
549631,549631,8
549631,06,0
549631,549631,99
549631,549631,4
549631,13,0
549631,549631,41
552747,552747,17
552747,552747,5
552747,552747,9
552747,552747,1
552747,552747,30
552747,552747,11
552747,552747,11
552747,06,0
552747,552747,46
552747,552747,4
552747,552747,1
552747,552747,17
563455,563455,18
563455,18,0
563455,563455,5
563455,563455,3
563455,563455,19
563455,563455,29
563455,563455,7
563455,06,0
563455,563455,39
563455,02,0
563455,563455,4
563455,563455,13
552801,552801,69
552801,552801,16
552801,552801,26
552801,552801,17
552801,552801,218
552801,552801,150
552801,552801,19
552801,552801,4
552801,552801,248
552801,552801,8
552801,552801,2
552801,552801,76
560553,560553,9
560553,18,0
560553,10,0
560553,04,0
560553,560553,6
560553,560553,9
560553,560553,2
560553,06,0
560553,560553,16
560553,02,0
560553,13,0
560553,11,0
552861,552861,9
552861,552861,1
552861,552861,8
552861,552861,2
552861,552861,6
552861,552861,12
552861,552861,3
552861,06,0
552861,552861,36
552861,552861,1
552861,552861,1
552861,552861,7
563374,563374,28
563374,563374,1
563374,10,0
563374,563374,4
563374,563374,25
563374,563374,7
563374,563374,1
563374,06,0
563374,563374,37
563374,563374,1
563374,13,0
563374,563374,5
552925,552925,20
552925,552925,7
552925,552925,3
552925,552925,2
552925,552925,15
552925,552925,24
552925,552925,13
552925,06,0
552925,552925,65
552925,552925,4
552925,13,0
552925,552925,19
552933,552933,9
552933,552933,1
552933,552933,7
552933,552933,4
552933,552933,48
552933,552933,44
552933,552933,3
552933,06,0
552933,552933,41
552933,552933,4
552933,13,0
552933,552933,18
552976,552976,14
552976,552976,5
552976,552976,1
552976,552976,1
552976,552976,31
552976,552976,23
552976,552976,6
552976,06,0
552976,552976,35
552976,02,0
552976,552976,5
552976,552976,5
560626,560626,24
560626,560626,1
560626,10,0
560626,560626,2
560626,560626,12
560626,560626,10
560626,560626,1
560626,560626,1
560626,560626,22
560626,560626,2
560626,560626,1
560626,560626,3
560511,560511,11
560511,18,0
560511,560511,1
560511,560511,1
560511,560511,9
560511,560511,8
560511,560511,3
560511,06,0
560511,560511,22
560511,560511,4
560511,13,0
560511,560511,2
599115,599115,20
599115,599115,3
599115,599115,4
599115,599115,1
599115,599115,28
599115,599115,41
599115,599115,4
599115,06,0
599115,599115,54
599115,599115,10
599115,13,0
599115,599115,11
553069,553069,333
553069,553069,53
553069,553069,99
553069,553069,70
553069,553069,1759
553069,553069,462
553069,553069,118
553069,553069,12
553069,553069,1448
553069,553069,35
553069,553069,22
553069,553069,613
553085,553085,37
553085,18,0
553085,10,0
553085,04,0
553085,553085,22
553085,553085,5
553085,553085,5
553085,06,0
553085,553085,38
553085,02,0
553085,13,0
553085,553085,8
599026,599026,25
599026,599026,3
599026,599026,2
599026,599026,2
599026,599026,30
599026,599026,5
599026,599026,6
599026,06,0
599026,599026,35
599026,02,0
599026,13,0
599026,599026,5
553123,553123,39
553123,553123,1
553123,553123,9
553123,553123,3
553123,553123,64
553123,553123,54
553123,553123,13
553123,553123,1
553123,553123,74
553123,553123,1
553123,553123,9
553123,553123,16
553140,553140,39
553140,553140,5
553140,553140,14
553140,553140,3
553140,553140,117
553140,553140,56
553140,553140,12
553140,06,0
553140,553140,141
553140,553140,3
553140,553140,2
553140,553140,21
553174,553174,21
553174,553174,8
553174,553174,2
553174,553174,2
553174,553174,45
553174,553174,12
553174,553174,10
553174,06,0
553174,553174,70
553174,553174,5
553174,553174,3
553174,553174,21
563170,563170,11
563170,18,0
563170,10,0
563170,04,0
563170,563170,17
563170,563170,2
563170,563170,5
563170,06,0
563170,563170,13
563170,02,0
563170,13,0
563170,563170,3
552046,552046,1303
552046,552046,234
552046,552046,679
552046,552046,313
552046,552046,7039
552046,552046,2494
552046,552046,475
552046,552046,35
552046,552046,6332
552046,552046,139
552046,552046,133
552046,552046,2203
553239,553239,32
553239,553239,6
553239,553239,18
553239,553239,8
553239,553239,172
553239,553239,67
553239,553239,21
553239,553239,1
553239,553239,146
553239,553239,9
553239,553239,9
553239,553239,30
599123,01,0
599123,599123,4
599123,599123,6
599123,599123,3
599123,599123,60
599123,599123,17
599123,599123,3
599123,06,0
599123,599123,39
599123,599123,1
599123,599123,2
599123,599123,8
553263,553263,18
553263,18,0
553263,10,0
553263,04,0
553263,553263,39
553263,553263,3
553263,553263,1
553263,553263,2
553263,553263,55
553263,553263,1
553263,13,0
553263,553263,17
553280,553280,11
553280,553280,4
553280,553280,2
553280,553280,2
553280,553280,24
553280,553280,8
553280,553280,1
553280,06,0
553280,553280,50
553280,553280,3
553280,13,0
553280,553280,3
563447,563447,5
563447,563447,1
563447,563447,1
563447,04,0
563447,563447,4
563447,563447,20
563447,563447,3
563447,06,0
563447,563447,35
563447,563447,1
563447,563447,1
563447,563447,1
553328,553328,32
553328,18,0
553328,553328,5
553328,04,0
553328,553328,23
553328,553328,41
553328,553328,10
553328,553328,1
553328,553328,75
553328,02,0
553328,13,0
553328,553328,5
599000,599000,10
599000,18,0
599000,10,0
599000,04,0
599000,599000,10
599000,599000,10
599000,12,0
599000,06,0
599000,599000,11
599000,02,0
599000,13,0
599000,599000,2
599034,599034,11
599034,18,0
599034,599034,5
599034,599034,1
599034,599034,3
599034,599034,5
599034,599034,2
599034,06,0
599034,599034,22
599034,02,0
599034,599034,1
599034,599034,3
599271,599271,29
599271,599271,2
599271,599271,2
599271,599271,2
599271,599271,47
599271,599271,24
599271,599271,6
599271,599271,1
599271,599271,36
599271,02,0
599271,599271,1
599271,599271,7
553417,553417,62
553417,553417,6
553417,553417,16
553417,553417,3
553417,553417,144
553417,553417,65
553417,553417,7
553417,06,0
553417,553417,116
553417,553417,3
553417,553417,8
553417,553417,29
553441,553441,21
553441,553441,13
553441,553441,41
553441,553441,11
553441,553441,147
553441,553441,252
553441,553441,38
553441,553441,2
553441,553441,308
553441,553441,13
553441,553441,4
553441,553441,70
566136,566136,34
566136,566136,2
566136,566136,4
566136,566136,2
566136,566136,78
566136,566136,12
566136,566136,3
566136,566136,1
566136,566136,65
566136,566136,4
566136,13,0
566136,566136,10
566080,566080,5
566080,566080,1
566080,10,0
566080,566080,2
566080,566080,9
566080,566080,4
566080,566080,3
566080,06,0
566080,566080,14
566080,02,0
566080,13,0
566080,566080,1
553531,553531,31
553531,553531,1
553531,553531,10
553531,553531,1
553531,553531,36
553531,553531,16
553531,553531,14
553531,06,0
553531,553531,85
553531,553531,4
553531,553531,1
553531,553531,8
553549,553549,13
553549,553549,6
553549,553549,23
553549,553549,6
553549,553549,69
553549,553549,69
553549,553549,26
553549,06,0
553549,553549,121
553549,553549,6
553549,553549,2
553549,553549,29
553425,553425,494
553425,553425,102
553425,553425,210
553425,553425,103
553425,553425,1932
553425,553425,927
553425,553425,218
553425,553425,23
553425,553425,2198
553425,553425,37
553425,553425,28
553425,553425,621
553581,553581,41
553581,553581,8
553581,553581,7
553581,553581,2
553581,553581,28
553581,553581,22
553581,553581,10
553581,553581,4
553581,553581,98
553581,02,0
553581,553581,14
553581,553581,8
566641,566641,10
566641,566641,2
566641,566641,6
566641,04,0
566641,566641,23
566641,566641,26
566641,566641,1
566641,06,0
566641,566641,50
566641,566641,4
566641,566641,2
566641,566641,11
566276,566276,2
566276,18,0
566276,566276,3
566276,566276,1
566276,566276,15
566276,566276,2
566276,566276,3
566276,06,0
566276,566276,17
566276,02,0
566276,13,0
566276,566276,2
553671,553671,189
553671,553671,31
553671,553671,101
553671,553671,53
553671,553671,598
553671,553671,427
553671,553671,103
553671,553671,3
553671,553671,903
553671,553671,33
553671,553671,10
553671,553671,180
566179,566179,15
566179,566179,3
566179,566179,3
566179,04,0
566179,566179,32
566179,566179,8
566179,566179,2
566179,566179,2
566179,566179,34
566179,566179,1
566179,13,0
566179,566179,8
553727,553727,15
553727,18,0
553727,553727,3
553727,04,0
553727,553727,11
553727,553727,21
553727,553727,8
553727,553727,1
553727,553727,45
553727,553727,1
553727,13,0
553727,553727,7
553743,553743,48
553743,553743,1
553743,553743,9
553743,553743,2
553743,553743,64
553743,553743,38
553743,553743,4
553743,06,0
553743,553743,56
553743,553743,2
553743,13,0
553743,553743,14
566144,566144,12
566144,18,0
566144,566144,2
566144,04,0
566144,566144,41
566144,566144,8
566144,566144,1
566144,06,0
566144,566144,44
566144,566144,2
566144,13,0
566144,566144,3
553786,553786,295
553786,553786,40
553786,553786,94
553786,553786,42
553786,553786,903
553786,553786,340
553786,553786,62
553786,553786,4
553786,553786,885
553786,553786,21
553786,553786,11
553786,553786,249
553816,553816,62
553816,553816,13
553816,553816,23
553816,553816,6
553816,553816,159
553816,553816,70
553816,553816,25
553816,06,0
553816,553816,185
553816,553816,12
553816,13,0
553816,553816,25
553832,553832,24
553832,553832,2
553832,10,0
553832,553832,2
553832,553832,18
553832,553832,3
553832,553832,2
553832,06,0
553832,553832,25
553832,553832,1
553832,553832,1
553832,553832,11
553859,553859,11
553859,18,0
553859,10,0
553859,553859,1
553859,553859,22
553859,553859,7
553859,553859,4
553859,06,0
553859,553859,19
553859,02,0
553859,13,0
553859,553859,3
553891,553891,48
553891,553891,4
553891,553891,4
553891,04,0
553891,553891,26
553891,553891,24
553891,553891,2
553891,553891,1
553891,553891,68
553891,02,0
553891,13,0
553891,553891,19
553921,553921,11
553921,553921,1
553921,553921,1
553921,04,0
553921,553921,8
553921,553921,6
553921,553921,3
553921,06,0
553921,553921,28
553921,02,0
553921,13,0
553921,553921,3
553948,553948,87
553948,553948,1
553948,553948,10
553948,553948,2
553948,553948,77
553948,553948,38
553948,553948,12
553948,06,0
553948,553948,121
553948,553948,3
553948,553948,4
553948,553948,13
566292,566292,6
566292,566292,1
566292,566292,14
566292,04,0
566292,566292,22
566292,566292,42
566292,566292,6
566292,06,0
566292,566292,46
566292,02,0
566292,13,0
566292,566292,12
553981,553981,207
553981,553981,10
553981,553981,21
553981,553981,4
553981,553981,159
553981,553981,91
553981,553981,17
553981,553981,1
553981,553981,147
553981,553981,4
553981,553981,4
553981,553981,44
554006,554006,7
554006,554006,2
554006,554006,4
554006,554006,2
554006,554006,11
554006,554006,43
554006,554006,8
554006,06,0
554006,554006,73
554006,554006,2
554006,554006,1
554006,554006,7
554022,554022,3
554022,554022,1
554022,554022,4
554022,04,0
554022,554022,20
554022,554022,18
554022,554022,1
554022,06,0
554022,554022,28
554022,554022,1
554022,13,0
554022,554022,1
599131,599131,16
599131,599131,3
599131,599131,2
599131,599131,3
599131,599131,16
599131,599131,10
599131,599131,3
599131,06,0
599131,599131,28
599131,02,0
599131,599131,3
599131,599131,8
554073,554073,33
554073,554073,4
554073,554073,8
554073,554073,7
554073,554073,53
554073,554073,42
554073,554073,18
554073,06,0
554073,554073,108
554073,554073,2
554073,554073,4
554073,554073,32
599182,599182,9
599182,599182,2
599182,599182,3
599182,599182,2
599182,599182,17
599182,599182,4
599182,599182,6
599182,06,0
599182,599182,26
599182,02,0
599182,13,0
599182,599182,4
554090,554090,15
554090,554090,3
554090,554090,4
554090,554090,1
554090,554090,52
554090,554090,22
554090,554090,6
554090,06,0
554090,554090,51
554090,554090,1
554090,554090,1
554090,554090,14
554111,554111,49
554111,554111,13
554111,554111,40
554111,554111,7
554111,554111,151
554111,554111,178
554111,554111,32
554111,06,0
554111,554111,399
554111,554111,5
554111,554111,7
554111,554111,57
566365,566365,11
566365,566365,1
566365,566365,9
566365,04,0
566365,566365,33
566365,566365,22
566365,566365,7
566365,566365,1
566365,566365,55
566365,566365,3
566365,13,0
566365,566365,3
554154,554154,30
554154,554154,2
554154,554154,10
554154,554154,4
554154,554154,33
554154,554154,24
554154,554154,11
554154,06,0
554154,554154,73
554154,554154,2
554154,13,0
554154,554154,4
554201,554201,7
554201,18,0
554201,554201,3
554201,04,0
554201,554201,10
554201,554201,21
554201,554201,16
554201,06,0
554201,554201,21
554201,554201,1
554201,13,0
554201,554201,2
554260,554260,30
554260,554260,2
554260,554260,12
554260,554260,6
554260,554260,81
554260,554260,34
554260,554260,14
554260,06,0
554260,554260,85
554260,554260,8
554260,13,0
554260,554260,23
554294,554294,174
554294,554294,26
554294,554294,77
554294,554294,34
554294,554294,640
554294,554294,165
554294,554294,83
554294,554294,4
554294,554294,604
554294,554294,30
554294,13,0
554294,554294,131
566101,566101,8
566101,18,0
566101,566101,33
566101,04,0
566101,566101,8
566101,566101,4
566101,12,0
566101,06,0
566101,566101,14
566101,02,0
566101,13,0
566101,566101,2
554359,554359,47
554359,554359,3
554359,554359,7
554359,554359,3
554359,554359,74
554359,554359,54
554359,554359,11
554359,554359,1
554359,554359,130
554359,554359,4
554359,554359,3
554359,554359,33
554383,554383,52
554383,554383,4
554383,554383,9
554383,554383,1
554383,554383,40
554383,554383,29
554383,554383,3
554383,06,0
554383,554383,59
554383,554383,3
554383,554383,4
554383,554383,16
554405,554405,15
554405,554405,3
554405,554405,3
554405,554405,2
554405,554405,8
554405,554405,5
554405,554405,6
554405,554405,1
554405,554405,19
554405,02,0
554405,13,0
554405,554405,7
554421,554421,9
554421,554421,1
554421,554421,2
554421,04,0
554421,554421,16
554421,554421,34
554421,554421,1
554421,06,0
554421,554421,31
554421,02,0
554421,13,0
554421,554421,1
566071,566071,13
566071,18,0
566071,566071,2
566071,566071,2
566071,566071,21
566071,566071,5
566071,12,0
566071,06,0
566071,566071,17
566071,02,0
566071,13,0
566071,566071,1
554456,554456,26
554456,554456,5
554456,554456,20
554456,554456,1
554456,554456,72
554456,554456,77
554456,554456,15
554456,06,0
554456,554456,161
554456,554456,7
554456,554456,9
554456,554456,18
554502,554502,63
554502,554502,10
554502,554502,21
554502,554502,6
554502,554502,100
554502,554502,130
554502,554502,23
554502,06,0
554502,554502,241
554502,554502,1
554502,13,0
554502,554502,33
554529,554529,214
554529,554529,56
554529,554529,141
554529,554529,33
554529,554529,1104
554529,554529,310
554529,554529,158
554529,554529,8
554529,554529,1135
554529,554529,24
554529,554529,15
554529,554529,281
554553,554553,29
554553,554553,31
554553,554553,44
554553,554553,6
554553,554553,235
554553,554553,185
554553,554553,122
554553,554553,3
554553,554553,345
554553,554553,19
554553,554553,1
554553,554553,66
538795,538795,6
538795,538795,6
538795,538795,14
538795,538795,3
538795,538795,45
538795,538795,44
538795,538795,16
538795,06,0
538795,538795,82
538795,538795,3
538795,13,0
538795,538795,7
554600,554600,40
554600,554600,21
554600,554600,43
554600,554600,10
554600,554600,219
554600,554600,101
554600,554600,70
554600,554600,3
554600,554600,308
554600,554600,14
554600,554600,3
554600,554600,52
554626,554626,10
554626,554626,4
554626,554626,18
554626,554626,1
554626,554626,53
554626,554626,54
554626,554626,4
554626,06,0
554626,554626,134
554626,554626,3
554626,13,0
554626,554626,16
554642,554642,505
554642,554642,95
554642,554642,274
554642,554642,169
554642,554642,3208
554642,554642,732
554642,554642,284
554642,554642,18
554642,554642,2651
554642,554642,56
554642,554642,32
554642,554642,760
538906,538906,23
538906,538906,2
538906,538906,10
538906,538906,1
538906,538906,54
538906,538906,16
538906,538906,13
538906,06,0
538906,538906,24
538906,538906,2
538906,13,0
538906,538906,6
554693,554693,11
554693,554693,9
554693,554693,8
554693,04,0
554693,554693,23
554693,554693,28
554693,554693,13
554693,06,0
554693,554693,79
554693,02,0
554693,13,0
554693,554693,5
539554,539554,4
539554,539554,1
539554,539554,6
539554,539554,1
539554,539554,31
539554,539554,24
539554,539554,2
539554,06,0
539554,539554,36
539554,539554,1
539554,539554,2
539554,539554,8
539473,539473,7
539473,539473,3
539473,539473,7
539473,04,0
539473,539473,7
539473,539473,10
539473,539473,3
539473,539473,1
539473,539473,20
539473,539473,6
539473,13,0
539473,539473,2
538817,538817,10
538817,538817,3
538817,538817,10
538817,538817,1
538817,538817,13
538817,538817,10
538817,538817,6
538817,06,0
538817,538817,31
538817,02,0
538817,13,0
538817,538817,7
577979,577979,1
577979,18,0
577979,577979,2
577979,04,0
577979,577979,9
577979,577979,24
577979,577979,1
577979,06,0
577979,577979,26
577979,02,0
577979,13,0
577979,11,0
554812,554812,58
554812,554812,10
554812,554812,52
554812,554812,13
554812,554812,159
554812,554812,103
554812,554812,33
554812,06,0
554812,554812,422
554812,554812,6
554812,554812,3
554812,554812,42
554855,554855,12
554855,554855,4
554855,554855,3
554855,04,0
554855,554855,34
554855,554855,28
554855,554855,9
554855,06,0
554855,554855,55
554855,554855,6
554855,13,0
554855,554855,12
554880,554880,17
554880,554880,9
554880,554880,12
554880,554880,12
554880,554880,113
554880,554880,42
554880,554880,12
554880,06,0
554880,554880,148
554880,554880,2
554880,13,0
554880,554880,33
539481,539481,10
539481,539481,1
539481,539481,8
539481,539481,10
539481,539481,43
539481,539481,21
539481,539481,13
539481,06,0
539481,539481,62
539481,02,0
539481,13,0
539481,539481,11
578002,578002,20
578002,578002,3
578002,578002,2
578002,04,0
578002,578002,8
578002,578002,6
578002,578002,4
578002,06,0
578002,578002,21
578002,578002,3
578002,13,0
578002,11,0
539074,539074,9
539074,539074,1
539074,539074,7
539074,539074,2
539074,539074,9
539074,539074,34
539074,539074,4
539074,06,0
539074,539074,23
539074,539074,4
539074,13,0
539074,539074,6
538001,538001,6
538001,538001,2
538001,538001,1
538001,04,0
538001,538001,45
538001,538001,7
538001,538001,3
538001,538001,3
538001,538001,37
538001,538001,3
538001,13,0
538001,538001,8
555029,555029,47
555029,555029,8
555029,555029,83
555029,555029,6
555029,555029,155
555029,555029,179
555029,555029,28
555029,555029,4
555029,555029,339
555029,555029,15
555029,555029,1
555029,555029,46
555045,555045,6
555045,555045,5
555045,555045,8
555045,555045,1
555045,555045,66
555045,555045,32
555045,555045,31
555045,06,0
555045,555045,99
555045,555045,4
555045,13,0
555045,555045,18
538019,538019,2
538019,538019,6
538019,538019,2
538019,538019,1
538019,538019,38
538019,538019,11
538019,538019,8
538019,06,0
538019,538019,35
538019,538019,3
538019,13,0
538019,538019,12
537918,537918,27
537918,537918,26
537918,537918,27
537918,537918,22
537918,537918,328
537918,537918,92
537918,537918,36
537918,537918,2
537918,537918,317
537918,537918,9
537918,537918,7
537918,537918,105
538159,538159,1
538159,538159,6
538159,538159,15
538159,538159,3
538159,538159,62
538159,538159,30
538159,538159,9
538159,538159,1
538159,538159,57
538159,538159,5
538159,538159,3
538159,538159,8
551651,551651,1
551651,551651,7
551651,551651,1
551651,551651,3
551651,551651,20
551651,551651,10
551651,551651,6
551651,06,0
551651,551651,44
551651,551651,2
551651,13,0
551651,551651,4
555185,555185,33
555185,555185,21
555185,555185,27
555185,555185,17
555185,555185,198
555185,555185,105
555185,555185,57
555185,555185,2
555185,555185,305
555185,555185,9
555185,555185,14
555185,555185,32
555207,555207,20
555207,555207,5
555207,555207,14
555207,555207,5
555207,555207,83
555207,555207,49
555207,555207,19
555207,555207,2
555207,555207,113
555207,555207,6
555207,555207,1
555207,555207,28
537926,537926,4
537926,537926,3
537926,537926,4
537926,537926,8
537926,537926,51
537926,537926,15
537926,537926,8
537926,06,0
537926,537926,50
537926,537926,2
537926,537926,1
537926,537926,22
555258,555258,24
555258,555258,12
555258,555258,14
555258,555258,10
555258,555258,158
555258,555258,25
555258,555258,23
555258,06,0
555258,555258,221
555258,555258,5
555258,555258,1
555258,555258,56
578045,578045,7
578045,18,0
578045,578045,3
578045,578045,8
578045,578045,31
578045,578045,10
578045,578045,5
578045,06,0
578045,578045,23
578045,578045,6
578045,13,0
578045,578045,5
555363,555363,15
555363,555363,16
555363,555363,22
555363,555363,11
555363,555363,113
555363,555363,47
555363,555363,28
555363,555363,1
555363,555363,189
555363,555363,8
555363,555363,2
555363,555363,38
555380,555380,279
555380,555380,109
555380,555380,149
555380,555380,54
555380,555380,1420
555380,555380,328
555380,555380,151
555380,555380,14
555380,555380,1263
555380,555380,22
555380,555380,92
555380,555380,331
506494,506494,6
506494,506494,11
506494,506494,6
506494,04,0
506494,506494,66
506494,506494,17
506494,506494,8
506494,06,0
506494,506494,50
506494,506494,6
506494,506494,2
506494,506494,12
537969,537969,16
537969,537969,8
537969,537969,11
537969,537969,3
537969,537969,105
537969,537969,29
537969,537969,10
537969,06,0
537969,537969,87
537969,02,0
537969,13,0
537969,537969,35
555452,555452,43
555452,555452,10
555452,555452,15
555452,555452,2
555452,555452,97
555452,555452,27
555452,555452,14
555452,555452,3
555452,555452,88
555452,555452,1
555452,555452,2
555452,555452,45
555525,555525,20
555525,555525,6
555525,555525,15
555525,555525,4
555525,555525,27
555525,555525,80
555525,555525,17
555525,06,0
555525,555525,116
555525,555525,8
555525,555525,1
555525,555525,30
538027,538027,2
538027,538027,1
538027,538027,3
538027,04,0
538027,538027,16
538027,538027,9
538027,538027,1
538027,06,0
538027,538027,18
538027,538027,2
538027,13,0
538027,11,0
555584,555584,16
555584,555584,4
555584,555584,14
555584,555584,7
555584,555584,80
555584,555584,42
555584,555584,9
555584,555584,2
555584,555584,134
555584,555584,7
555584,13,0
555584,555584,25
555614,555614,8
555614,555614,6
555614,555614,3
555614,555614,3
555614,555614,96
555614,555614,23
555614,555614,8
555614,555614,1
555614,555614,66
555614,555614,4
555614,13,0
555614,555614,13
555631,555631,114
555631,555631,14
555631,555631,82
555631,555631,18
555631,555631,247
555631,555631,196
555631,555631,79
555631,555631,1
555631,555631,595
555631,555631,14
555631,555631,5
555631,555631,99
555657,555657,70
555657,555657,42
555657,555657,86
555657,555657,21
555657,555657,381
555657,555657,344
555657,555657,99
555657,555657,3
555657,555657,718
555657,555657,23
555657,555657,5
555657,555657,126
555690,555690,11
555690,555690,2
555690,555690,5
555690,555690,5
555690,555690,55
555690,555690,42
555690,555690,8
555690,06,0
555690,555690,52
555690,555690,2
555690,555690,1
555690,555690,8
555711,555711,2
555711,18,0
555711,555711,11
555711,04,0
555711,555711,21
555711,555711,32
555711,555711,18
555711,06,0
555711,555711,48
555711,555711,3
555711,555711,1
555711,555711,8
566675,566675,3
566675,18,0
566675,566675,3
566675,04,0
566675,566675,7
566675,566675,32
566675,566675,2
566675,06,0
566675,566675,38
566675,566675,1
566675,13,0
566675,566675,3
555797,555797,82
555797,555797,8
555797,555797,31
555797,555797,8
555797,555797,121
555797,555797,31
555797,555797,25
555797,555797,2
555797,555797,173
555797,555797,16
555797,13,0
555797,555797,33
578088,578088,6
578088,18,0
578088,578088,3
578088,04,0
578088,578088,19
578088,578088,9
578088,578088,3
578088,06,0
578088,578088,33
578088,578088,1
578088,13,0
578088,578088,14
542156,542156,5
542156,542156,6
542156,542156,6
542156,542156,2
542156,542156,35
542156,542156,29
542156,542156,3
542156,542156,1
542156,542156,42
542156,542156,2
542156,13,0
542156,542156,8
555894,555894,50
555894,555894,2
555894,555894,9
555894,555894,1
555894,555894,37
555894,555894,28
555894,555894,10
555894,06,0
555894,555894,53
555894,555894,5
555894,555894,4
555894,555894,24
555941,555941,61
555941,555941,2
555941,555941,10
555941,555941,6
555941,555941,93
555941,555941,25
555941,555941,13
555941,555941,2
555941,555941,97
555941,555941,1
555941,13,0
555941,555941,26
542024,542024,13
542024,542024,1
542024,542024,5
542024,542024,3
542024,542024,20
542024,542024,19
542024,542024,11
542024,06,0
542024,542024,48
542024,542024,1
542024,13,0
542024,542024,16
556041,556041,28
556041,556041,14
556041,556041,16
556041,556041,2
556041,556041,75
556041,556041,79
556041,556041,32
556041,556041,1
556041,556041,154
556041,556041,9
556041,556041,3
556041,556041,31
556076,556076,44
556076,556076,5
556076,556076,15
556076,556076,9
556076,556076,82
556076,556076,54
556076,556076,14
556076,556076,2
556076,556076,184
556076,556076,10
556076,556076,1
556076,556076,41
556106,556106,38
556106,556106,7
556106,556106,33
556106,556106,13
556106,556106,107
556106,556106,47
556106,556106,18
556106,556106,1
556106,556106,148
556106,556106,7
556106,13,0
556106,556106,42
566683,566683,20
566683,566683,1
566683,566683,6
566683,566683,4
566683,566683,11
566683,566683,13
566683,566683,4
566683,566683,1
566683,566683,32
566683,02,0
566683,13,0
566683,566683,7
578240,578240,8
578240,18,0
578240,578240,2
578240,04,0
578240,578240,24
578240,578240,3
578240,578240,2
578240,578240,1
578240,578240,20
578240,578240,1
578240,13,0
578240,578240,7
541796,541796,11
541796,541796,4
541796,541796,9
541796,541796,2
541796,541796,39
541796,541796,14
541796,541796,9
541796,06,0
541796,541796,22
541796,541796,2
541796,13,0
541796,541796,1
542083,542083,10
542083,542083,1
542083,10,0
542083,04,0
542083,542083,15
542083,542083,4
542083,542083,3
542083,06,0
542083,542083,23
542083,542083,1
542083,13,0
542083,542083,10
542091,542091,7
542091,18,0
542091,542091,1
542091,542091,1
542091,542091,24
542091,09,0
542091,12,0
542091,542091,1
542091,542091,3
542091,542091,1
542091,13,0
542091,542091,7
556319,556319,56
556319,18,0
556319,556319,7
556319,556319,6
556319,556319,51
556319,556319,11
556319,556319,9
556319,556319,2
556319,556319,95
556319,556319,16
556319,13,0
556319,556319,35
556343,556343,11
556343,18,0
556343,10,0
556343,556343,1
556343,556343,27
556343,556343,8
556343,556343,4
556343,06,0
556343,556343,15
556343,02,0
556343,13,0
556343,556343,6
556386,556386,24
556386,556386,2
556386,556386,12
556386,556386,4
556386,556386,44
556386,556386,30
556386,556386,15
556386,556386,2
556386,556386,119
556386,556386,1
556386,556386,2
556386,556386,27
541869,541869,4
541869,18,0
541869,10,0
541869,04,0
541869,541869,7
541869,541869,9
541869,541869,8
541869,06,0
541869,541869,23
541869,541869,4
541869,541869,1
541869,541869,9
542245,542245,5
542245,18,0
542245,10,0
542245,542245,4
542245,542245,6
542245,09,0
542245,542245,1
542245,06,0
542245,542245,6
542245,02,0
542245,13,0
542245,542245,2
556432,556432,75
556432,556432,11
556432,556432,35
556432,556432,25
556432,556432,233
556432,556432,110
556432,556432,23
556432,556432,1
556432,556432,292
556432,556432,8
556432,556432,1
556432,556432,71
555771,555771,1054
555771,555771,192
555771,555771,499
555771,555771,213
555771,555771,4127
555771,555771,1413
555771,555771,561
555771,555771,40
555771,555771,4334
555771,555771,112
555771,555771,36
555771,555771,1455
556467,556467,123
556467,556467,13
556467,556467,43
556467,556467,17
556467,556467,162
556467,556467,129
556467,556467,42
556467,556467,3
556467,556467,254
556467,556467,13
556467,556467,1
556467,556467,65
556505,556505,4
556505,556505,2
556505,556505,6
556505,556505,3
556505,556505,31
556505,556505,26
556505,556505,6
556505,06,0
556505,556505,42
556505,02,0
556505,556505,1
556505,556505,7
578070,578070,6
578070,18,0
578070,578070,5
578070,04,0
578070,578070,12
578070,578070,6
578070,578070,3
578070,06,0
578070,578070,32
578070,578070,1
578070,13,0
578070,578070,1
578410,578410,8
578410,18,0
578410,578410,3
578410,578410,3
578410,578410,4
578410,578410,7
578410,578410,4
578410,578410,1
578410,578410,8
578410,578410,1
578410,13,0
578410,578410,3
578461,578461,11
578461,578461,2
578461,578461,1
578461,578461,3
578461,578461,7
578461,578461,1
578461,578461,4
578461,06,0
578461,578461,17
578461,02,0
578461,578461,1
578461,578461,2
542148,542148,1
542148,18,0
542148,542148,4
