obec,strana,pocet
547115,9,8
547115,23,86
547115,25,169
547115,9,8
547115,10,1
547115,25,169
547115,26,7
547115,10,1
547115,11,3
547115,26,7
547115,27,10
547115,11,3
547115,12,3
547115,27,10
547115,28,21
547115,12,3
547115,13,4
547115,28,21
547115,29,2
547115,13,4
539449,1,0
547115,29,2
539449,15,2
539449,1,0
539449,2,0
539449,15,2
539449,16,3
539449,2,0
539449,3,173
539449,16,3
539449,19,1
539449,3,173
539449,4,4
539449,19,1
539449,20,0
539449,4,4
539449,5,6
539449,20,0
539449,21,17
539449,5,6
539449,6,2
539449,21,17
539449,22,346
539449,6,2
539449,7,0
539449,22,346
539449,23,79
539449,7,0
539449,9,2
539449,23,79
539449,25,125
539449,9,2
539449,10,1
539449,25,125
539449,26,4
539449,10,1
539449,11,5
539449,26,4
539449,27,7
539449,11,5
539449,12,2
539449,27,7
539449,28,14
539449,12,2
539449,13,0
539449,28,14
539449,29,1
539449,13,0
539864,1,1
539449,29,1
539864,15,8
539864,1,1
539864,2,3
539864,15,8
539864,16,6
539864,2,3
539864,3,967
539864,16,6
539864,19,2
539864,3,967
539864,4,32
539864,19,2
539864,20,2
539864,4,32
539864,5,19
539864,20,2
539864,21,67
539864,5,19
539864,6,9
539864,21,67
539864,22,1439
539864,6,9
539864,7,6
539864,22,1439
539864,23,420
539864,7,6
539864,9,27
539864,23,420
539864,25,789
539864,9,27
539864,10,1
539864,25,789
539864,26,11
539864,10,1
539864,11,8
539864,26,11
539864,27,11
539864,11,8
539864,12,8
539864,27,11
539864,28,90
539864,12,8
539864,13,34
539864,28,90
539864,29,2
539864,13,34
539465,1,2
539864,29,2
539465,15,0
539465,1,2
539465,2,0
539465,15,0
539465,16,2
539465,2,0
539465,3,69
539465,16,2
539465,19,0
539465,3,69
539465,4,1
539465,19,0
539465,20,0
539465,4,1
539465,5,2
539465,20,0
539465,21,8
539465,5,2
539465,6,0
539465,21,8
539465,22,95
539465,6,0
539465,7,2
539465,22,95
539465,23,38
539465,7,2
539465,9,0
539465,23,38
539465,25,40
539465,9,0
539465,10,0
539465,25,40
539465,26,1
539465,10,0
539465,11,1
539465,26,1
539465,27,2
539465,11,1
539465,12,2
539465,27,2
539465,28,5
539465,12,2
539465,13,7
539465,28,5
539465,29,0
539465,13,7
500178,1,48
539465,29,0
500178,15,39
500178,1,48
500178,2,20
500178,15,39
500178,16,68
500178,2,20
500178,3,13427
500178,16,68
500178,19,23
500178,3,13427
500178,4,470
500178,19,23
500178,20,28
500178,4,470
500178,5,369
500178,20,28
500178,21,1051
500178,5,369
500178,6,50
500178,21,1051
500178,22,17666
500178,6,50
500178,7,113
500178,22,17666
500178,23,6746
500178,7,113
500178,9,345
500178,23,6746
500178,25,12235
500178,9,345
500178,10,16
500178,25,12235
500178,26,166
500178,10,16
500178,11,191
500178,26,166
500178,27,396
500178,11,191
500178,12,215
500178,27,396
500178,28,1358
500178,12,215
500178,13,352
500178,28,1358
500178,29,30
500178,13,352
539589,1,0
500178,29,30
539589,15,2
539589,1,0
539589,2,0
539589,15,2
539589,16,0
539589,2,0
539589,3,48
539589,16,0
539589,19,0
539589,3,48
539589,4,3
539589,19,0
539589,20,0
539589,4,3
539589,5,0
539589,20,0
539589,21,2
539589,5,0
539589,6,0
539589,21,2
539589,22,89
539589,6,0
539589,7,0
539589,22,89
539589,23,16
539589,7,0
539589,9,2
539589,23,16
539589,25,35
539589,9,2
539589,10,0
539589,25,35
539589,26,2
539589,10,0
539589,11,1
539589,26,2
539589,27,4
539589,11,1
539589,12,0
539589,27,4
539589,28,5
539589,12,0
539589,13,1
539589,28,5
539589,29,1
539589,13,1
547140,1,0
539589,29,1
547140,15,3
547140,1,0
547140,2,0
547140,15,3
547140,16,2
547140,2,0
547140,3,107
547140,16,2
547140,19,0
547140,3,107
547140,4,2
547140,19,0
547140,20,0
547140,4,2
547140,5,8
547140,20,0
547140,21,23
547140,5,8
547140,6,0
547140,21,23
547140,22,153
547140,6,0
547140,7,1
547140,22,153
547140,23,40
547140,7,1
547140,9,6
547140,23,40
547140,25,127
547140,9,6
547140,10,0
547140,25,127
547140,26,3
547140,10,0
547140,11,5
547140,26,3
547140,27,5
547140,11,5
547140,12,5
547140,27,5
547140,28,17
547140,12,5
547140,13,10
547140,28,17
547140,29,0
547140,13,10
547271,1,2
547140,29,0
547271,15,5
547271,1,2
547271,2,2
547271,15,5
547271,16,11
547271,2,2
547271,3,711
547271,16,11
547271,19,2
547271,3,711
547271,4,23
547271,19,2
547271,20,2
547271,4,23
547271,5,21
547271,20,2
547271,21,66
547271,5,21
547271,6,5
547271,21,66
547271,22,977
547271,6,5
547271,7,14
547271,22,977
547271,23,309
547271,7,14
547271,9,33
547271,23,309
547271,25,598
547271,9,33
547271,10,1
547271,25,598
547271,26,6
547271,10,1
547271,11,4
547271,26,6
547271,27,30
547271,11,4
547271,12,4
547271,27,30
547271,28,81
547271,12,4
547271,13,22
547271,28,81
547271,29,1
547271,13,22
547158,1,0
547271,29,1
547158,15,2
547158,1,0
547158,2,0
547158,15,2
547158,16,5
547158,2,0
547158,3,239
547158,16,5
547158,19,0
547158,3,239
547158,4,10
547158,19,0
547158,20,1
547158,4,10
547158,5,7
547158,20,1
547158,21,39
547158,5,7
547158,6,0
547158,21,39
547158,22,385
547158,6,0
547158,7,4
547158,22,385
547158,23,137
547158,7,4
547158,9,8
547158,23,137
547158,25,174
547158,9,8
547158,10,1
547158,25,174
547158,26,2
547158,10,1
547158,11,4
547158,26,2
547158,27,1
547158,11,4
547158,12,2
547158,27,1
547158,28,35
547158,12,2
547158,13,8
547158,28,35
547158,29,3
547158,13,8
500186,1,18
547158,29,3
500186,15,20
500186,1,18
500186,2,10
500186,15,20
500186,16,28
500186,2,10
500186,3,5283
500186,16,28
500186,19,19
500186,3,5283
500186,4,206
500186,19,19
500186,20,19
500186,4,206
500186,5,131
500186,20,19
500186,21,470
500186,5,131
500186,6,36
500186,21,470
500186,22,6727
500186,6,36
500186,7,48
500186,22,6727
500186,23,1839
500186,7,48
500186,9,185
500186,23,1839
500186,25,4144
500186,9,185
500186,10,1
500186,25,4144
500186,26,102
500186,10,1
500186,11,94
500186,26,102
500186,27,232
500186,11,94
500186,12,79
500186,27,232
500186,28,549
500186,12,79
500186,13,158
500186,28,549
500186,29,13
500186,13,158
547328,1,0
500186,29,13
547328,15,0
547328,1,0
547328,2,1
547328,15,0
547328,16,0
547328,2,1
547328,3,111
547328,16,0
547328,19,0
547328,3,111
547328,4,6
547328,19,0
547328,20,0
547328,4,6
547328,5,1
547328,20,0
547328,21,18
547328,5,1
547328,6,6
547328,21,18
547328,22,181
547328,6,6
547328,7,0
547328,22,181
547328,23,35
547328,7,0
547328,9,2
547328,23,35
547328,25,120
547328,9,2
547328,10,0
547328,25,120
547328,26,0
547328,10,0
547328,11,4
547328,26,0
547328,27,6
547328,11,4
547328,12,1
547328,27,6
547328,28,6
547328,12,1
547328,13,3
547328,28,6
547328,29,0
547328,13,3
500208,1,51
547328,29,0
500208,15,61
500208,1,51
500208,2,38
500208,15,61
500208,16,62
500208,2,38
500208,3,14152
500208,16,62
500208,19,28
500208,3,14152
500208,4,390
500208,19,28
500208,20,26
500208,4,390
500208,5,230
500208,20,26
500208,21,1013
500208,5,230
500208,6,80
500208,21,1013
500208,22,16039
500208,6,80
500208,7,131
500208,23,6754
500208,22,16039
500208,9,360
500208,7,131
500208,25,8599
500208,23,6754
500208,10,7
500208,9,360
500208,26,180
500208,25,8599
500208,11,302
500208,10,7
500208,27,512
500208,26,180
500208,12,171
500208,11,302
500208,28,1202
500208,27,512
500208,13,433
500208,12,171
500208,29,36
500208,28,1202
547298,1,1
500208,13,433
547298,15,2
500208,29,36
547298,2,0
547298,1,1
547298,16,2
547298,15,2
547298,3,258
547298,2,0
547298,19,2
547298,16,2
547298,4,19
547298,3,258
547298,20,2
547298,19,2
547298,5,2
547298,4,19
547298,21,25
547298,20,2
547298,6,2
547298,5,2
547298,22,421
547298,21,25
547298,7,1
547298,6,2
547298,23,182
547298,22,421
547298,9,4
547298,7,1
547298,25,212
547298,23,182
547298,10,0
547298,9,4
547298,26,2
547298,25,212
547298,11,5
547298,10,0
547298,27,14
547298,26,2
547298,12,3
547298,11,5
547298,28,26
547298,27,14
547298,13,16
547298,12,3
547298,29,0
547298,28,26
538124,1,1
547298,13,16
538124,15,0
547298,29,0
538124,2,0
538124,1,1
538124,16,0
538124,15,0
538124,3,110
538124,2,0
538124,19,0
538124,16,0
538124,4,0
538124,3,110
538124,20,0
538124,19,0
538124,5,0
538124,4,0
538124,21,8
538124,20,0
538124,6,1
538124,5,0
538124,22,137
538124,21,8
538124,7,0
538124,6,1
538124,23,59
538124,22,137
538124,9,4
538124,7,0
538124,25,48
538124,23,59
538124,10,0
538124,9,4
538124,26,3
538124,25,48
538124,11,2
538124,10,0
538124,27,3
538124,26,3
538124,12,1
538124,11,2
538124,28,7
538124,27,3
538124,13,6
538124,12,1
538124,29,0
538124,28,7
547301,1,2
538124,13,6
547301,15,5
538124,29,0
547301,2,0
547301,1,2
547301,16,1
547301,15,5
547301,3,262
547301,2,0
547301,19,3
547301,16,1
547301,4,15
547301,3,262
547301,20,0
547301,19,3
547301,5,4
547301,4,15
547301,21,41
547301,20,0
547301,6,6
547301,5,4
547301,22,504
547301,21,41
547301,7,3
547301,6,6
547301,23,130
547301,22,504
547301,9,8
547301,7,3
547301,25,236
547301,23,130
547301,10,0
547301,9,8
547301,26,7
547301,25,236
547301,11,4
547301,10,0
547301,27,14
547301,26,7
547301,12,2
547301,11,4
547301,28,29
547301,27,14
547301,13,12
547301,12,2
547301,29,0
547301,28,29
547417,1,10
547301,13,12
547417,15,17
547301,29,0
547417,2,1
547417,1,10
547417,16,11
547417,15,17
547417,3,2058
547417,2,1
547417,19,5
547417,16,11
547417,4,40
547417,3,2058
547417,20,4
547417,19,5
547417,5,17
547417,4,40
547417,21,138
547417,20,4
547417,6,8
547417,5,17
547417,22,2129
547417,21,138
547417,7,26
547417,6,8
547417,23,989
547417,22,2129
547417,9,50
547417,7,26
547417,25,887
547417,23,989
547417,10,3
547417,9,50
547417,26,41
547417,25,887
547417,11,51
547417,10,3
547417,27,42
547417,26,41
547417,12,18
547417,11,51
547417,28,194
547417,27,42
547417,13,58
547417,12,18
547417,29,2
547417,28,194
547310,1,2
547417,13,58
547310,15,7
547417,29,2
547310,2,1
547310,1,2
547310,16,11
547310,15,7
547310,3,805
547310,2,1
547310,19,4
547310,16,11
547310,4,16
547310,3,805
547310,20,2
547310,19,4
547310,5,13
547310,4,16
547310,21,74
547310,20,2
547310,6,2
547310,5,13
547310,22,1013
547310,21,74
547310,7,4
547310,6,2
547310,23,427
547310,22,1013
547310,9,16
547310,7,4
547310,25,393
547310,23,427
547310,10,0
547310,9,16
547310,26,16
547310,25,393
547310,11,25
547310,10,0
547310,27,15
547310,26,16
547310,12,12
547310,11,25
547310,28,70
547310,27,15
547310,13,33
547310,12,12
547310,29,2
547310,28,70
547344,1,5
547310,13,33
547344,15,8
547310,29,2
547344,2,2
547344,1,5
547344,16,2
547344,15,8
547344,3,655
547344,2,2
547344,19,0
547344,16,2
547344,4,22
547344,3,655
547344,20,2
547344,19,0
547344,5,7
547344,4,22
547344,21,54
547344,20,2
547344,6,3
547344,5,7
547344,22,812
547344,21,54
547344,7,5
547344,6,3
547344,23,467
547344,22,812
547344,9,29
547344,7,5
547344,25,337
547344,23,467
547344,10,0
547344,9,29
547344,26,9
547344,25,337
547344,11,22
547344,10,0
547344,27,14
547344,26,9
547344,12,7
547344,11,22
547344,28,57
547344,27,14
547344,13,27
547344,12,7
547344,29,3
547344,28,57
538736,1,0
547344,13,27
538736,15,0
547344,29,3
538736,2,0
538736,1,0
538736,16,1
538736,15,0
538736,3,159
538736,2,0
538736,19,0
538736,16,1
538736,4,6
538736,3,159
538736,20,0
538736,19,0
538736,5,4
538736,4,6
538736,21,23
538736,20,0
538736,6,0
538736,5,4
538736,22,281
538736,21,23
538736,7,2
538736,6,0
538736,23,109
538736,22,281
538736,9,2
538736,7,2
538736,25,115
538736,23,109
538736,10,0
538736,9,2
538736,26,10
538736,25,115
538736,11,4
538736,10,0
538736,27,1
538736,26,10
538736,12,1
538736,11,4
538736,28,21
538736,27,1
538736,13,5
538736,12,1
538736,29,3
538736,28,21
500216,1,15
538736,13,5
500216,15,36
538736,29,3
500216,2,12
500216,1,15
500216,16,36
500216,15,36
500216,3,5568
500216,2,12
500216,19,9
500216,16,36
500216,4,129
500216,3,5568
500216,20,16
500216,19,9
500216,5,104
500216,4,129
500216,21,330
500216,20,16
500216,6,40
500216,5,104
500216,22,7041
500216,21,330
500216,7,46
500216,6,40
500216,23,2399
500216,22,7041
500216,9,183
500216,7,46
500216,25,3467
500216,23,2399
500216,10,2
500216,9,183
500216,26,88
500216,25,3467
500216,11,115
500216,10,2
500216,27,180
500216,26,88
500216,12,71
500216,11,115
500216,28,445
500216,27,180
500216,13,205
500216,12,71
500216,29,27
500216,28,445
539007,1,2
500216,13,205
539007,15,4
500216,29,27
539007,2,0
539007,1,2
539007,16,6
539007,15,4
539007,3,346
539007,2,0
539007,19,1
539007,16,6
539007,4,8
539007,3,346
539007,20,1
539007,19,1
539007,5,5
539007,4,8
539007,21,20
539007,20,1
539007,6,3
539007,5,5
539007,22,418
539007,21,20
539007,7,3
539007,6,3
539007,23,166
539007,22,418
539007,9,17
539007,7,3
539007,25,194
539007,23,166
539007,10,0
539007,9,17
539007,26,6
539007,25,194
539007,11,6
539007,10,0
539007,27,10
539007,26,6
539007,12,1
539007,11,6
539007,28,35
539007,27,10
539007,13,16
539007,12,1
539007,29,1
539007,28,35
500224,1,78
539007,13,16
500224,15,62
539007,29,1
500224,2,19
500224,1,78
500224,16,97
500224,15,62
500224,3,15017
500224,2,19
500224,19,27
500224,16,97
500224,4,396
500224,3,15017
500224,20,33
500224,19,27
500224,5,267
500224,4,396
500224,21,1005
500224,20,33
500224,6,102
500224,5,267
500224,22,19523
500224,21,1005
500224,7,135
500224,6,102
500224,23,6474
500224,22,19523
500224,9,398
500224,7,135
500224,25,10538
500224,23,6474
500224,10,15
500224,9,398
500224,26,248
500224,25,10538
500224,11,220
500224,10,15
500224,27,440
500224,26,248
500224,12,187
500224,11,220
500224,28,1278
500224,27,440
500224,13,475
500224,12,187
500224,29,72
500224,28,1278
547034,1,59
500224,13,475
547034,15,42
500224,29,72
547034,2,11
547034,1,59
547034,16,38
547034,15,42
547034,3,11022
547034,2,11
547034,19,19
547034,16,38
547034,4,321
547034,3,11022
547034,20,17
547034,19,19
547034,5,202
547034,4,321
547034,21,1632
547034,20,17
547034,6,78
547034,5,202
547034,22,13126
547034,21,1632
547034,7,89
547034,6,78
547034,23,5130
547034,22,13126
547034,9,297
547034,7,89
547034,25,6386
547034,23,5130
547034,10,12
547034,9,297
547034,26,134
547034,25,6386
547034,11,210
547034,10,12
547034,27,315
547034,26,134
547034,12,108
547034,11,210
547034,28,1093
547034,27,315
547034,13,302
547034,12,108
547034,29,37
547034,28,1093
539724,1,1
547034,13,302
539724,15,2
547034,29,37
539724,2,0
539724,1,1
539724,16,1
539724,15,2
539724,3,162
539724,2,0
539724,19,0
539724,16,1
539724,4,11
539724,3,162
539724,20,0
539724,19,0
539724,5,3
539724,4,11
539724,21,12
539724,20,0
539724,6,1
539724,5,3
539724,22,393
539724,21,12
539724,7,0
539724,6,1
539724,23,102
539724,22,393
539724,9,7
539724,7,0
539724,25,144
539724,23,102
539724,10,0
539724,9,7
539724,26,0
539724,25,144
539724,11,4
539724,10,0
539724,27,3
539724,26,0
539724,12,1
539724,11,4
539724,28,29
539724,27,3
539724,13,15
539724,12,1
539724,29,0
539724,28,29
538400,1,0
539724,13,15
538400,15,0
539724,29,0
538400,2,1
538400,1,0
538400,16,0
538400,15,0
538400,3,51
538400,2,1
538400,19,0
538400,16,0
538400,4,2
538400,3,51
538400,20,0
538400,19,0
538400,5,0
538400,4,2
538400,21,5
538400,20,0
538400,6,0
538400,5,0
538400,22,65
538400,21,5
538400,7,0
538400,6,0
538400,23,9
538400,22,65
538400,9,1
538400,7,0
538400,25,31
538400,23,9
538400,10,0
538400,9,1
538400,26,2
538400,25,31
538400,11,2
538400,10,0
538400,27,0
538400,26,2
538400,12,0
538400,11,2
538400,28,3
538400,27,0
538400,13,6
538400,12,0
538400,29,0
538400,28,3
539791,1,0
538400,13,6
539791,15,0
538400,29,0
539791,2,0
539791,1,0
539791,16,1
539791,15,0
539791,3,164
539791,2,0
539791,19,2
539791,16,1
539791,4,6
539791,3,164
539791,20,0
539791,19,2
539791,5,3
539791,4,6
539791,21,61
539791,20,0
539791,6,0
539791,5,3
539791,22,333
539791,21,61
539791,7,1
539791,6,0
539791,23,58
539791,22,333
539791,9,6
539791,7,1
539791,25,145
539791,23,58
539791,10,0
539791,9,6
539791,26,3
539791,25,145
539791,11,10
539791,10,0
539791,27,5
539791,26,3
539791,12,1
539791,11,10
539791,28,20
539791,27,5
539791,13,1
539791,12,1
539791,29,0
539791,28,20
547107,1,35
539791,13,1
547107,15,40
539791,29,0
547107,2,18
547107,1,35
547107,16,47
547107,15,40
547107,3,7241
547107,2,18
547107,19,15
547107,16,47
547107,4,254
547107,3,7241
547107,20,16
547107,19,15
547107,5,152
547107,4,254
547107,21,619
547107,20,16
547107,6,46
547107,5,152
547107,22,9020
547107,21,619
547107,7,91
547107,6,46
547107,23,3616
547107,22,9020
547107,9,222
547107,7,91
547107,25,4139
547107,23,3616
547107,10,7
547107,9,222
547107,26,92
547107,25,4139
547107,11,169
547107,10,7
547107,27,215
547107,26,92
547107,12,96
547107,11,169
547107,28,797
547107,27,215
547107,13,210
547107,12,96
547107,29,17
547107,28,797
547107,13,210
547051,1,4
547107,29,17
547051,15,9
547051,1,4
547051,2,2
547051,15,9
547051,16,5
547051,2,2
547051,3,812
547051,16,5
547051,19,2
547051,3,812
547051,4,23
547051,19,2
547051,20,1
547051,4,23
547051,5,20
547051,20,1
547051,21,64
547051,5,20
547051,6,12
547051,21,64
547051,22,1490
547051,6,12
547051,7,9
547051,22,1490
547051,23,346
547051,7,9
547051,9,23
547051,23,346
547051,25,641
547051,9,23
547051,10,1
547051,25,641
547051,26,18
547051,10,1
547051,11,16
547051,26,18
547051,27,33
547051,11,16
547051,12,10
547051,27,33
547051,28,104
547051,12,10
547051,13,29
547051,28,104
547051,29,2
547051,13,29
547042,1,4
547051,29,2
547042,15,5
547042,1,4
547042,2,0
547042,15,5
547042,16,1
547042,2,0
547042,3,550
547042,16,1
547042,19,4
547042,3,550
547042,4,18
547042,19,4
547042,20,1
547042,4,18
547042,5,16
547042,20,1
547042,21,52
547042,5,16
547042,6,4
547042,21,52
547042,22,1125
547042,6,4
547042,7,5
547042,22,1125
547042,23,270
547042,7,5
547042,9,16
547042,23,270
547042,25,556
547042,9,16
547042,10,2
547042,25,556
547042,26,13
547042,10,2
547042,11,12
547042,26,13
547042,27,24
547042,11,12
547042,12,19
547042,27,24
547042,28,55
547042,12,19
547042,13,29
547042,28,55
547042,29,1
547042,13,29
539694,1,11
547042,29,1
539694,15,40
539694,1,11
539694,2,11
539694,15,40
539694,16,31
539694,2,11
539694,3,5658
539694,16,31
539694,19,14
539694,3,5658
539694,4,181
539694,19,14
539694,20,8
539694,4,181
539694,5,101
539694,20,8
539694,21,454
539694,5,101
539694,6,55
539694,21,454
539694,22,7779
539694,6,55
539694,7,58
539694,22,7779
539694,23,2268
539694,7,58
539694,9,203
539694,23,2268
539694,25,3958
539694,9,203
539694,10,8
539694,25,3958
539694,26,75
539694,10,8
539694,11,142
539694,26,75
539694,27,218
539694,11,142
539694,12,69
539694,27,218
539694,28,564
539694,12,69
539694,13,170
539694,28,564
539694,29,16
539694,13,170
539635,1,1
539694,29,16
539635,15,1
539635,1,1
539635,2,1
539635,15,1
539635,16,5
539635,2,1
539635,3,227
539635,16,5
539635,19,1
539635,3,227
539635,4,15
539635,19,1
539635,20,0
539635,4,15
539635,5,4
539635,20,0
539635,21,20
539635,5,4
539635,6,0
539635,21,20
539635,22,450
539635,6,0
539635,7,7
539635,22,450
539635,23,115
539635,7,7
539635,9,8
539635,23,115
539635,25,219
539635,9,8
539635,10,0
539635,25,219
539635,26,4
539635,10,0
539635,11,5
539635,26,4
539635,27,11
539635,11,5
539635,12,2
539635,27,11
539635,28,43
539635,12,2
539635,13,18
539635,28,43
539635,29,0
539635,13,18
547174,1,17
539635,29,0
547174,15,13
547174,1,17
547174,2,12
547174,15,13
547174,16,21
547174,2,12
547174,3,2924
547174,16,21
547174,19,6
547174,3,2924
547174,4,83
547174,19,6
547174,20,9
547174,4,83
547174,5,47
547174,20,9
547174,21,190
547174,5,47
547174,6,12
547174,21,190
547174,22,3316
547174,6,12
547174,7,36
547174,22,3316
547174,23,1193
547174,7,36
547174,9,84
547174,23,1193
547174,25,1664
547174,9,84
547174,10,0
547174,25,1664
547174,26,39
547174,10,0
547174,11,46
547174,26,39
547174,27,77
547174,11,46
547174,12,21
547174,27,77
547174,28,309
547174,12,21
547174,13,86
547174,28,309
547174,29,2
547174,13,86
539899,1,1
547174,29,2
539899,15,2
539899,1,1
539899,2,0
539899,15,2
539899,16,9
539899,2,0
539899,3,393
539899,16,9
539899,19,1
539899,3,393
539899,4,6
539899,19,1
539899,20,3
539899,4,6
539899,5,7
539899,20,3
539899,21,81
539899,5,7
539899,6,5
539899,21,81
539899,22,448
539899,6,5
539899,7,2
539899,22,448
539899,23,196
539899,7,2
539899,9,14
539899,23,196
539899,25,213
539899,9,14
539899,10,0
539899,25,213
539899,26,5
539899,10,0
539899,11,5
539899,26,5
539899,27,14
539899,11,5
539899,12,4
539899,27,14
539899,28,30
539899,12,4
539899,13,13
539899,28,30
539899,29,0
539899,13,13
547361,1,19
539899,29,0
547361,15,20
547361,1,19
547361,2,10
547361,15,20
547361,16,25
547361,2,10
547361,3,4303
547361,16,25
547361,19,9
547361,3,4303
547361,4,118
547361,19,9
547361,20,9
547361,4,118
547361,5,107
547361,20,9
547361,21,325
547361,5,107
547361,6,42
547361,21,325
547361,22,5395
547361,6,42
547361,7,39
547361,22,5395
547361,23,1819
547361,7,39
547361,9,128
547361,23,1819
547361,25,2387
547361,9,128
547361,10,1
547361,25,2387
547361,26,62
547361,10,1
547361,11,86
547361,26,62
547361,27,100
547361,11,86
547361,12,35
547361,27,100
547361,28,386
547361,12,35
547361,13,195
547361,28,386
547361,29,15
547361,13,195
538175,1,3
547361,29,15
538175,15,3
538175,1,3
538175,2,0
538175,15,3
538175,16,3
538175,2,0
