544434,200,38,,6,28,,9,,,2,1,92,,1,,4,,33,1,,42,35,2,6
544442,356,139,23,11,133,1,51,,,8,2,98,,4,,9,,55,1,,129,79,,22,1
544451,140,24,4,7,20,,8,,,,,13,,1,,,,15,,,27,27,,4
544469,101,45,5,4,10,3,12,,,,,14,,,,6,,20,1,,21,25,,6
544477,618,146,34,37,214,2,68,2,,33,4,36,,2,,24,,78,7,,307,145,,25
544485,1362,427,78,73,439,16,269,,,13,9,152,,6,,31,,134,14,,486,388,1,78,7
544493,313,93,29,11,136,3,68,,,6,,55,,5,,7,,31,12,,214,58,3,21,2
544507,244,69,8,6,42,1,23,,,2,,21,,1,,10,,31,3,,67,39,,6
544515,560,143,3,10,42,2,28,,,8,4,62,,3,,6,,45,10,,79,214,1,11,1
544523,179,71,13,7,95,,42,,,3,2,29,,1,,4,,44,11,,84,54,,4,3
544531,131,32,3,18,24,1,18,,,1,,7,,1,,2,,20,2,,76,23,,8
544540,78,17,,3,9,,5,,,1,,9,,,,2,,12,3,,17,17,,3,1
544558,358,121,32,19,184,3,75,,,5,1,81,,4,,5,,59,3,,161,107,,27
544566,1033,224,16,19,91,,74,,,,15,246,,1,,24,,140,3,,200,107,12,20,3
544574,93,42,5,3,20,,18,,,,,22,,,,4,,13,2,,87,24,,6,1
544582,58,21,6,8,32,,18,,,4,2,8,,,,2,,15,1,,49,13,,5
544591,252,85,11,4,23,2,8,,,3,2,43,,1,,6,,21,2,,42,92,,2
544604,40,9,2,3,25,1,8,,,5,,,,,,,,3,,,11,6,,2
544612,128,39,5,3,24,,14,,,1,,28,,,,1,,7,3,,36,30,,8,2
544621,165,37,4,14,19,2,18,,,,,39,,,,7,,27,,,91,38,1,4
544639,319,89,10,10,37,3,17,,,1,2,28,,,,2,,31,6,,75,130,,14,1
544647,100,15,5,4,7,,4,,,,1,4,,1,,,,11,1,,33,36,,1,1
544655,201,41,4,7,19,,4,,,2,1,67,,,,20,,22,,,53,30,,6,1
544663,603,157,23,36,193,8,177,,,7,6,128,,4,,9,,81,5,,206,138,,30
544671,181,71,,2,25,1,10,,,,,19,,4,,5,,32,8,,38,55,,2,1
544680,89,38,3,6,10,1,11,,,5,,1,,,,2,,13,4,,55,42,,3
544698,596,181,11,12,57,2,40,,,,3,124,,1,,9,,102,6,,182,97,,24,3
544701,58,28,1,1,9,1,12,,,2,,,,,,1,,13,1,,34,24,,4
544710,25,11,1,1,6,,1,,,,,17,,,,1,,6,2,,14,14,,3
544728,222,57,7,7,32,3,34,,,,,22,,1,,4,,28,2,,70,30,,11
544736,718,238,26,34,137,2,103,,,13,3,103,,2,,7,,118,22,,188,160,,35,2
544744,126,22,,2,30,1,20,,,,,22,,1,,5,,25,3,,20,37,,5
544752,99,22,1,2,4,2,6,,,,1,18,,,,3,,14,4,,19,43,,5
544761,157,79,7,5,43,1,26,,,2,2,29,,,,1,,30,1,,51,40,1,14
544779,1239,404,36,29,321,23,181,,,13,7,188,,10,,21,,190,14,,348,305,3,47,4
544787,638,181,24,11,83,,79,,,1,3,47,,1,,26,,83,4,,162,95,1,26,6
544795,501,156,54,31,263,4,187,,,9,5,75,,2,,9,,77,9,,297,132,,29,2
544809,200,64,3,9,32,3,41,,,4,4,16,,2,,5,,28,3,,57,52,,3
544817,119,47,,9,17,,7,,,2,,16,,,,4,,27,,,35,37,,3,1
544825,94,14,6,5,28,2,7,,,7,,25,,,,1,,10,1,,42,23,,4,1
544833,27,29,1,2,6,1,,,,,,3,,1,,,,3,1,,14,11
544841,5644,1518,236,182,897,16,701,,,22,12,795,,9,,113,,866,43,,1737,746,5,447,9
544850,351,68,9,8,40,1,38,,,1,1,50,,,,7,,42,1,,104,37,,16,3
544868,863,313,18,43,82,,73,,,9,6,64,,10,,3,,118,13,,166,291,4,18,3
544876,52,25,,9,,,4,,,,,8,,,,1,,12,,,3,18
544884,255,82,4,4,45,5,25,,,3,3,19,,2,,7,,18,2,,77,71,,5
544892,257,78,6,8,31,4,40,,,2,1,30,,,,4,,23,2,,68,72,,10,2
544906,92,38,1,1,5,,30,,,,,12,,,,2,,12,1,,41,27,,7
544914,188,57,7,7,14,1,7,,,1,,93,,1,,2,,23,,,42,29,,5,4
544922,285,99,10,8,28,3,35,,,1,1,46,,3,,2,,43,5,,82,44,,10
544931,160,36,2,5,19,1,6,,,5,2,96,,1,,4,,19,3,,29,24,,3,1
544949,768,223,31,13,73,1,66,,,2,3,247,,7,,16,,109,7,,185,93,,26,3
544957,3,8,,,,,10,,,,,2,,,,1,,1,,,3,15
544965,49,24,,1,7,,11,,,,,7,,,,,,11,,,16,16,1
544973,258,108,19,12,119,,39,,,4,2,34,,,,3,,48,11,,132,47,,11
544981,688,243,22,36,192,6,134,,,4,8,81,,2,,19,,124,16,,238,162,1,37,4
544990,448,120,10,21,61,,25,,,1,2,202,,3,,26,,70,2,,78,57,,18,1
545007,201,52,16,8,57,1,72,,,2,2,45,,1,,3,,29,,,63,66,,9
545015,123,58,2,8,49,,17,,,,1,22,,,,4,,15,,,50,27,,2
545023,231,46,6,2,27,1,12,,,3,,18,,,,4,,34,1,,62,54,,7
545031,51,10,,1,8,,3,,,,1,8,,1,,,,7,1,,9,11
545040,32,23,3,1,3,,1,,,,,14,,1,,1,,5,1,,15,19
545058,7518,2147,282,236,1077,25,684,,,34,10,1133,,15,,185,,831,42,,2913,1298,4,289,13
545066,485,153,39,20,224,9,119,,,10,8,67,,2,,16,,92,8,,201,98,,30
545074,274,83,21,5,105,4,62,,,4,6,40,,2,,12,,47,3,,123,75,,18
545082,108,38,5,6,18,2,18,,,3,1,10,,,,5,,24,1,,60,43,,9
545091,55,10,6,4,27,,13,,,,,9,,1,,3,,8,2,,14,11,,5
545104,181,37,7,2,40,,22,,,1,,17,,,,,,31,4,,55,43,1,4
545112,84,13,3,4,9,1,13,,,1,1,43,,,,3,,15,2,,17,14,,5
545121,384,122,12,9,85,8,56,,,6,6,59,,2,,5,,43,3,,154,112,,19
545139,268,77,2,4,45,3,24,,,,3,34,,,,3,,37,1,,79,50,,1,3
545147,122,48,5,7,22,,39,,,2,3,46,,,,1,,20,3,,55,29,,5
545155,330,82,4,12,30,2,25,,,1,1,28,,,,6,,28,4,,60,88,,10,1
545163,853,214,17,23,155,4,79,,,5,2,265,,4,,34,,107,12,,220,137,3,37,4
545171,1594,512,45,76,214,12,184,,,13,11,165,,12,,17,,212,9,,426,450,7,49,4
545180,77,20,,3,2,,2,,,,,10,,5,1,2,,8,,,18,34,,4
545198,495,249,24,26,81,2,53,,,,1,96,,2,,18,,85,2,,150,72,,29,1
545201,2756,768,165,97,466,16,276,,,37,13,233,,7,,36,,305,57,,573,628,1,78,9
545210,312,75,13,3,54,1,63,,,2,,57,,1,,16,,50,7,,119,33,,19
545228,458,149,34,23,131,5,97,,,6,7,51,,,,12,,58,4,,185,118,,27,1
545236,917,232,37,28,125,3,102,,,5,2,243,,1,,25,,147,8,,302,129,,34,1
545244,197,43,8,7,23,,21,,,,,70,,,,13,,28,2,,45,42,,4
545252,1901,570,78,53,214,3,170,,,7,3,268,,11,,56,,293,9,,497,321,1,61,5
545261,159,52,7,5,61,,19,,,4,2,37,,2,,,,19,,,102,53,,14
545279,187,50,3,3,6,1,6,,,,,5,,1,,4,,15,4,,28,84,,3
545287,307,104,24,15,54,1,67,,,5,1,37,,1,,7,,65,6,,83,89,,8,2
545295,52,12,3,4,2,2,14,,,,,2,,,,,,8,,,11,15,,1
545309,84,35,2,3,9,,3,,,1,,25,,2,,2,,22,,,59,50,,3
545317,112,36,7,8,22,,12,,,2,,10,,1,,10,,14,6,,16,29,,6
545325,202,48,6,4,8,,6,,,1,1,8,,,,1,,12,,,25,36,,1
545341,1135,393,52,35,226,12,152,,,11,4,92,,5,,16,,149,18,,319,309,,34,5
545368,135,55,1,9,12,,5,,,9,2,15,,1,,,,13,1,,42,37,1,3
545376,131,33,1,2,6,,7,,,2,2,5,,,,1,,23,2,,32,30,,3
545384,159,110,4,8,21,1,16,,,4,,26,,1,,6,,29,4,,41,59,,7,1
545392,4512,1205,131,176,957,47,548,,,48,18,344,,20,,58,,341,116,,1028,922,6,215,11
545406,470,100,5,4,35,2,29,,,2,1,72,,,,10,,49,3,,92,103,,2
545414,274,94,4,8,47,1,44,,,2,,38,,2,,8,,20,1,,58,72,1,5
545422,126,23,1,1,5,1,,,,,,5,,,,,,7,2,,6,23,,1,2
545431,342,91,6,8,61,6,58,,,2,1,60,,1,,3,,23,5,,88,76,,14
545449,206,44,,4,10,2,2,,,2,,4,,,,2,,17,6,,37,58,,1
545457,307,72,5,11,21,1,22,,,3,,14,,2,,16,,29,4,,61,109,,5,2
545465,533,112,8,7,36,2,34,,,3,1,26,,,,7,,38,7,,68,114,,8,1
545473,398,84,7,15,85,8,47,,,7,,56,,1,,3,,41,8,,149,68,,13,2
545481,490,161,11,8,67,3,57,,,,1,24,,1,,9,,31,3,,136,105,,32
545490,262,120,6,13,103,3,33,,,11,1,44,,3,,5,,47,5,,109,78,3,13,1
545503,210,46,4,4,4,3,8,,,,3,7,,1,,,,11,,,33,45,,6
545511,830,214,19,15,112,11,67,,,8,,54,,5,,17,,69,10,,177,256,,15,3
545520,366,71,3,11,42,2,16,,,1,,9,,2,,1,,12,3,,57,67,,7
545538,80,23,1,,5,1,1,,,,,,,1,,3,,13,7,,19,20,,2
545546,466,105,14,16,53,6,44,,,5,,39,,,,11,,50,7,,92,85,,13,1
545554,538,133,14,14,85,6,71,,,8,,37,,2,,8,,46,12,,186,121,,22
545562,2455,637,43,49,276,21,186,,,25,11,168,,4,,22,,279,20,,513,542,1,48,1
545571,773,206,30,35,226,9,138,,,15,3,143,,3,,12,,138,10,,256,217,,26,2
545597,177,46,14,7,56,2,32,,,1,3,10,,,,1,,28,1,,78,32,,12,1
545601,756,131,8,12,38,,32,,,7,3,14,,2,,24,,64,5,,126,134,1,8,1
545619,521,99,2,10,34,3,27,,,4,3,15,,4,,3,,39,9,,114,119,1,12
545627,157,17,6,1,31,8,20,,,1,1,18,,,,2,,6,3,,47,23,,2,1
545643,170,41,7,9,21,4,2,,,7,1,15,,,,3,,22,,,46,43,2,2
545660,189,46,4,3,30,,9,,,2,,11,,1,,7,,17,1,,42,41,,4
545678,242,64,8,8,18,,11,,,2,,8,,5,,4,,33,11,,85,48,1,6,2
545694,130,12,2,,7,1,11,,,,,1,,1,,1,,10,,,26,9,,1
545708,125,20,5,8,9,,7,,,,1,3,,4,,5,,11,1,,21,40,,4
545716,58,32,2,6,24,2,13,,,2,2,2,,1,,2,,5,,,17,28,1,,1
545724,272,48,2,10,15,1,16,,,,1,22,,,,3,,17,7,,52,45,,9
545732,55,26,4,2,14,2,23,,,,1,3,,,,2,,10,1,,19,8,,2
545767,114,55,3,6,24,,15,,,1,,10,,1,,,,15,1,,33,15,,5
545775,143,45,,9,12,2,7,,,,,1,,,,1,,11,,,28,46
545783,168,25,5,1,13,1,9,,,1,,7,,,,,,25,10,,41,62,,2
545791,57,22,3,2,13,,4,,,3,,5,,,,2,,6,,,16,14,,7
545805,91,35,5,1,30,,3,,,4,1,35,,,,2,,11,,,42,26,,2
545813,84,26,2,2,7,,3,,,2,1,8,,,,3,,8,3,,10,26,,1
545821,1224,344,40,47,246,14,137,,,12,4,186,,3,,20,,166,9,,384,243,1,48,4
545830,1689,388,27,27,112,10,64,,,4,7,55,,4,,10,,107,70,,200,302,2,27,3
545848,893,187,20,17,144,9,96,,,12,3,47,,3,,7,,81,2,,167,173,2,22,1
545856,178,43,4,11,12,,11,,,4,1,5,,2,,3,,27,7,,61,69,1,6,1
545864,223,52,6,11,61,1,19,,,6,3,44,,1,,,,13,8,,69,60,,12
545872,118,38,1,8,39,1,12,,,,1,26,,,,4,,30,3,,38,13
545881,7245,2496,204,251,1317,41,983,,,60,21,482,,26,,144,,654,67,,1677,1803,2,291,19
545899,167,43,3,7,12,,4,,,4,1,2,,1,,2,,20,6,,39,35,,3
545902,112,26,1,2,30,,12,,,1,1,10,,,,4,,4,,,45,11,,9
545911,16171,3532,365,428,1294,200,1065,,,105,23,675,,35,,339,,1004,259,,2823,2490,7,556,38
545929,153,48,,7,4,,5,,,,,,,1,,6,,12,3,,72,33,,,1
545937,68,26,2,4,17,,6,,,,2,4,,,,2,,3,1,,19,20,,1
545953,72,25,6,5,29,5,10,1,,3,,10,,1,,2,,17,3,,48,14,,4
545970,17153,5064,740,860,3269,69,2359,,,228,53,1073,,56,,182,,1344,176,,4304,2962,27,630,56
545988,10847,3174,537,536,2681,54,2154,,,92,55,920,,22,,149,,745,134,,3007,1809,15,512,53
545996,123,25,4,4,4,,7,,,2,,5,,,,4,,4,,,26,63,,1
546003,17206,4408,587,724,3322,87,2467,,,132,39,1105,,54,,192,,1046,177,,3745,2618,19,651,85
546011,298,74,12,6,26,3,26,,,1,8,1,,1,,7,,39,3,,92,94,,4,1
546020,64,16,1,7,9,,11,,,,1,25,,,,,,12,,,8,21,,1
546038,246,101,6,16,33,,25,,,3,3,73,,3,,2,,24,2,,41,44,1,8,1
546046,8413,1919,146,176,577,68,538,,,51,11,360,,7,,233,,590,169,,1567,1485,6,205,16
546054,217,61,8,3,16,,9,,,3,,21,,1,,1,,23,3,,36,39,,2,2
546062,37,15,,1,6,,2,,,,,,,,,1,,3,2,,19,20
546071,124,35,3,2,9,3,3,,,,1,6,,1,,43,,13,,,52,15,,2
546089,1258,377,21,26,106,7,63,,,8,5,37,,4,,9,,108,14,,170,221,1,28,4
546097,301,119,7,17,44,1,24,,,2,2,47,,1,,7,,61,,,52,95,,13,3
546101,270,104,7,3,22,4,21,,,1,2,5,,,,6,,23,3,,38,62,,8
546127,2430,788,67,128,272,10,249,,,19,13,773,,18,,30,,313,26,,414,707,1,48,5
546135,43313,12339,880,983,2547,389,2128,,,239,42,1755,,81,,934,,3797,917,,7758,8157,25,1109,59
546143,324,76,2,5,12,,8,,,,2,9,,3,,3,,11,,,9,54,,3,1
546151,214,63,3,27,33,2,53,,,1,,37,,,,4,,18,3,,63,72,,9
546160,57,17,,1,7,,5,,,,1,1,,,,2,,13,,,27,35,,1
546178,19,16,,4,3,,1,,,1,,2,,,,,,,,,9,10
546186,64,13,1,2,5,1,4,,,,,,,6,,1,,7,3,,23,30,,3,1
546194,43,16,,1,,,3,,,,,6,,1,,,,3,,,16,12,,3
546208,7378,2503,334,374,1809,49,1408,,,77,34,626,,17,,108,,538,81,,2428,1409,11,298,21
546216,65,38,3,,6,,9,,,1,,10,,1,,,,6,,,17,27,,1
546224,25011,8669,574,762,2035,247,1872,,,152,31,1500,,35,,635,,2177,399,,5023,5476,18,923,54
546232,35,15,2,5,1,,2,,,2,2,,,1,,1,,4,,,9,33,,1
546259,70,24,,6,9,,3,,,1,,,,,,2,,15,,,19,37,,1
546267,96,20,5,6,9,3,7,,,,,4,,1,,4,,11,9,,27,38,,2
546275,25,12,3,4,11,,7,,,,,,,,,1,,15,1,,11,16,,2
546283,47,14,9,3,28,2,10,,,1,2,3,,,,2,,9,3,,30,12
546291,56,34,1,5,14,1,5,,,1,,3,,1,,5,,5,1,,18,44,,1
546305,24,10,,3,2,,6,,,,,4,,,,,,9,,,7,4
546330,95,14,4,8,8,,5,,,3,3,5,,,,3,,7,3,,18,27,,2
546348,65,16,3,6,18,,4,,,1,,6,,,,1,,17,3,,36,34,,6
546364,174,87,5,11,21,2,15,,,,3,9,,3,,4,,14,5,,40,79,1,8
546372,68,28,,1,10,,10,,,,,12,,,,,,10,2,,30,20,1,2
546381,60,41,4,1,10,1,7,,,,,1,,,,4,,7,1,,17,40,,4
546399,21,14,3,4,1,,8,,,1,,1,,,,2,,,1,,16,17,3,,1
546402,154,51,1,4,9,,5,,,,1,2,,1,,5,,27,3,,32,45,,1,1
546411,108,26,1,8,21,,17,,,,,1,,,,,,11,,,39,32,,1
546429,37,15,3,,5,1,2,,,,1,,,,,2,,16,,,15,15,,1
546437,37,7,2,,3,,3,,,,1,2,,,,4,,1,1,,6,14,,2
546445,76,33,2,11,12,,13,,,,,45,,4,,2,,18,,,10,13
546453,75,27,1,4,8,1,3,,,1,,,,,,3,,9,1,,21,16,,5
546461,685,327,29,23,79,6,50,,,10,2,51,,,,10,,89,6,,153,233,1,21,1
546470,48,2,,2,13,,2,,,,,1,,,,5,,11,3,,14,22,,1
546488,30,13,,2,4,,16,,,,,2,,,,4,,6,,,5,17,,2
546496,290,77,20,11,25,2,21,,,5,,11,,2,,,,45,11,,91,95,1,8
546500,295,118,20,27,62,6,33,,,3,9,39,,5,,8,,39,5,,101,109,1,14
546518,32,8,4,1,8,1,16,,,,,1,,,,,,1,,,13,6,,1
546526,100,47,3,4,13,1,24,,,,1,8,,,,,,4,,,23,34,,5,1
546534,53,28,3,1,6,,10,,,1,1,8,,,,1,,9,,,23,26,,3
546542,796,238,17,36,115,3,103,,,6,2,89,,6,,13,,67,11,,176,171,1,21,1
546551,91,28,8,1,16,,14,,,,,2,,,,1,,7,2,,21,17,,1,3
546577,109,16,10,4,35,1,13,,,5,,3,,,,4,,21,1,,47,35,,4
546585,201,54,5,3,21,,12,,,3,,4,,1,,3,,30,1,,82,37,,5
546593,297,75,11,11,28,1,11,1,,6,1,2,,1,,5,,37,13,,78,82,1,3
546607,267,42,6,6,27,1,9,,,4,4,3,,,,3,,28,6,,49,81,,2
546615,465,155,13,31,86,4,58,,,7,7,94,,2,,9,,48,2,,101,116,1,11,2
546623,203,76,10,4,19,,10,,,1,1,7,,2,,3,,17,5,,42,53,,4
546631,328,52,5,3,22,,11,,,3,2,10,,,,3,,23,5,,42,64,,6
546658,41,15,2,3,7,1,12,,,,,4,,,,1,,15,,,14,13,,3
546666,238,56,1,13,25,1,17,,,2,1,13,,,,6,,28,2,,43,87,,5
546674,598,246,15,10,81,50,33,,,7,5,52,,2,,6,,73,1,,129,131,,11,1
546691,52,7,,,1,,4,,,,,4,,,,,,9,1,,23,23
546712,182,47,3,10,34,1,10,,,,3,37,,,,3,,17,5,,31,37,1,9
546721,72,12,1,9,8,,4,,,,2,2,,1,,,,5,,,18,27,,6
546755,32,4,,,5,1,2,,,,2,,,,,3,,7,,,7,2,,2
546763,13,7,2,1,,,1,,,1,2,3,,,,2,,8,,,18,20,,4
546771,50,22,2,,6,,6,,,,,2,,1,,,,5,,,17,12,,1
546780,148,8,1,1,9,1,8,,,,,4,,,,4,,8,2,,19,34
546798,1227,515,26,24,119,3,76,,,7,9,43,,2,,7,,97,9,,178,349,2,32,2
546801,894,261,7,23,79,11,96,,,7,5,54,,1,,17,,74,6,,179,165,1,16
546810,69,6,4,2,3,1,1,,,,,2,,,,3,,8,1,,8,19,,3
546828,15,2,,7,8,,1,,,,,2,,,,1,,6,,,4,7,,1
546844,217,73,5,9,38,12,30,,,1,1,11,,,,6,,23,2,,65,66,,7
546852,70,13,1,4,12,1,15,,,,2,2,,,,3,,9,,,15,17,,1,2
546861,410,148,5,13,51,2,44,,,4,5,8,,2,,2,,41,10,,127,213,1,13,4
546879,161,54,6,5,18,3,14,,,,1,2,,,,3,,21,4,,58,34,,3
546887,82,38,3,3,8,1,4,,,,,,,3,,3,,11,2,,16,35,,1
546895,19,15,1,2,3,,1,,,1,,,,,,,,3,1,,9,13,1
546909,50,12,1,,3,1,1,,,,,,,,,,,6,4,,26,8,,5
546917,202,66,7,12,13,1,6,,,,,11,,4,,3,,8,1,,20,78,2,5
546925,180,35,5,2,8,3,13,,,,4,3,,2,,3,,17,4,,41,62,,7,1
546933,40,16,1,1,4,1,3,,,,,21,,,,1,,5,,,28,13,,3
546941,799,290,29,23,63,2,88,,,14,2,45,,4,,17,,111,7,,210,182,1,25,2
546950,5,4,,2,10,1,7,,,,,,,,,2,,,,,15,,,3
546968,226,80,3,9,21,1,19,,,2,,23,,1,,6,,24,1,,72,42,1,4
546976,53,8,,4,2,2,2,,,,,6,,,,,,4,2,,15,20,,1,3
546984,207,34,5,2,11,,10,,,,,18,,,,5,,32,2,,51,70,,8
546992,164,58,3,7,22,,11,,,3,1,15,,1,,3,,23,2,,35,52,,10
547000,199,62,6,8,11,3,16,,,7,,51,,,,3,,23,3,,43,52,,8,1
547018,176,87,3,4,10,,11,,,2,,40,,3,,6,,16,1,,38,70,,5,2
547026,309,87,14,10,71,2,32,,,,2,51,,8,,9,,47,3,,100,41,,6,1
547034,20607,6401,1338,1499,7371,161,3951,,,310,40,1916,94,72,7,381,37,1399,175,,7720,4174,26,2038,77
547042,1496,418,150,101,1040,22,515,,,28,5,213,5,12,2,44,1,127,9,,650,246,1,207,8
547051,2355,512,166,161,1046,10,482,,,21,15,207,11,9,1,35,10,186,27,,841,367,4,213,8
547069,261,68,2,1,21,2,17,,,,1,10,,1,,1,,19,2,,23,47,1,2
547077,333,101,23,16,113,1,55,,,1,,94,,2,,10,,46,6,,150,79,,22,3
547085,114,68,12,4,29,3,14,,,4,,11,,1,,8,,28,3,,57,56,,9
547093,16,7,3,2,1,,1,,,,,,,,,2,,1,,,10,4,,1,1
547107,15159,4282,984,986,5572,116,2673,,,233,28,1405,59,63,11,257,27,1037,132,,4944,2963,21,1399,52
547115,439,145,40,42,358,10,169,,,13,2,43,1,2,,10,,47,2,,184,70,3,70
547123,40,15,,1,6,,7,,,,,7,,,,9,,11,4,,21,24
547131,130,20,1,2,4,,5,,,2,,4,,2,,1,,6,2,,9,29,,2
547140,251,65,16,13,191,1,56,,,6,,53,1,,1,8,,17,2,,92,26,1,54,3
547158,577,140,27,41,267,2,160,,,1,3,43,4,,,4,2,34,4,,207,114,1,76
547166,933,314,15,26,63,6,66,,,2,7,67,,8,,13,,64,6,,128,303,,22
547174,7161,1891,496,455,2172,55,1114,,,84,12,576,19,14,5,127,6,380,63,,2116,1294,10,641,18
547182,566,260,10,25,59,4,29,,,7,,236,,4,,11,,73,13,,134,92,,15,6
547191,60,27,2,2,9,1,5,,,,1,15,,,,1,,18,1,,27,27,,,2
547204,230,50,3,4,17,,13,,,,1,41,,2,,4,,13,1,,28,42,,5
547212,221,63,1,16,14,1,13,,,,1,5,,1,,3,,9,1,,18,52,1,2,1
547221,289,79,8,8,55,2,41,,,2,4,23,,3,,2,,34,4,,73,83,,15,1
547239,514,130,17,17,62,4,58,,,2,1,50,,4,,11,,48,2,,115,130,,22,2
547247,116,69,11,6,33,,19,,,1,1,8,,1,,4,,16,,,37,75,,5,1
547255,18,11,,,2,,1,,,,,5,,,,1,,2,,,9,12,,5
547263,747,267,20,22,100,4,84,,,5,3,109,,9,,11,,86,7,,200,280,1,20
547271,1444,398,128,103,836,6,342,,,13,3,195,9,3,1,31,2,79,9,,600,230,,290,8
547280,1324,471,24,39,177,8,153,,,8,7,76,,3,,19,,115,22,,269,250,,36,3
547298,753,208,72,59,444,6,203,,,9,6,59,5,4,1,21,,47,7,,280,151,,93,3
547301,832,177,61,53,533,5,286,,,10,2,85,4,5,2,10,4,42,6,,368,109,1,91,1
547310,2120,598,166,146,973,21,514,,,25,9,246,11,4,1,50,3,141,16,,892,385,2,203,3
547328,212,51,18,13,204,2,84,,,4,,44,,,1,6,1,15,1,,87,23,,44,1
547336,2583,1004,89,92,734,33,509,,,24,12,353,,20,,34,,334,24,,764,625,3,169,5
547344,1353,505,100,139,695,14,465,,,22,7,155,6,9,1,27,2,117,12,,543,316,2,190,9
547361,13132,2825,689,701,3893,79,1897,,,142,24,917,38,22,7,196,16,801,124,,3507,1718,15,950,43
547379,389,98,27,39,285,2,150,,,6,4,50,1,2,1,3,2,18,6,,248,64,1,58,1
547387,8260,2177,583,527,3113,62,1642,,,109,18,660,33,25,12,132,18,504,79,,3026,1273,8,814,24
547395,1766,381,126,148,672,11,295,,,23,4,154,6,7,2,18,6,103,15,,581,273,6,186,3
547409,311,84,39,22,238,6,123,,,9,2,43,,,1,5,1,38,2,,169,54,,40,1
547417,4363,1274,292,277,1454,25,745,,,59,6,320,22,18,4,83,8,327,51,,1479,745,10,369,16
547433,166,72,5,10,19,,17,,,,2,55,,3,,8,,44,6,,92,57,1,5,4
547441,199,89,6,6,37,1,37,,,3,2,63,,2,,5,,24,1,,32,53,,6
547450,93,32,2,8,8,1,4,,,,1,12,,2,,7,,11,,,19,23,,7
547468,68,39,,9,14,,17,,,,,4,,,,2,,3,,,14,28,,2
547476,65,16,4,13,31,1,21,,,1,1,6,,2,,7,,6,1,,35,15,1,3
547484,51,15,3,1,18,,11,,,2,,8,,,,,,7,1,,29,21,,1
547492,4569,2293,243,204,959,26,835,,,21,14,719,,22,6,91,,439,53,,1203,1148,5,212
547514,45,20,3,2,5,,3,,,,,7,,,,,,10,1,,21,16,,2
547531,52,19,3,,7,,3,,,1,3,3,,,,,,6,2,,18,8
547549,54,20,5,,14,,6,,,2,1,3,,1,,2,,5,,,13,26
547565,46,12,5,2,7,1,7,,,,4,7,,2,,,,10,,,14,10
547581,185,121,8,8,14,2,12,,,4,,35,,2,2,4,,19,2,,35,58,,7
547603,51,29,,2,10,,3,,,2,,4,,,,,,2,,,11,20,,5
547638,83,48,7,2,13,,5,,,,,8,,,1,2,,15,,,12,53,,3
547646,647,239,40,16,155,5,83,,,9,1,152,,5,1,7,,109,16,,226,142,1,39
547654,71,19,,,7,,7,,,1,1,7,,,,3,,12,1,,15,12,,2
547662,99,35,4,10,10,,16,,,1,1,4,,,,1,,7,1,,29,48,,1
547689,23,31,3,1,6,,7,,,,,11,,,,4,,3,,,2,11
547701,25,7,1,,9,,2,,,,,7,,,,,,3,,,6,1,,1
547719,141,64,8,5,19,1,12,,,2,3,67,,,,3,,23,2,,46,52,,10
547727,25,7,11,3,8,,1,,,,,9,,,,1,,13,,,,3,,3
547735,126,63,3,3,18,1,17,,,1,2,19,,,,4,,21,1,,29,93,,5
547743,128,33,3,5,7,,7,,,2,,11,,3,,3,,15,1,,25,23,,6
547751,97,26,6,6,25,,18,,,2,4,31,,1,,1,,29,7,,37,14,,4
547760,646,207,17,27,81,2,57,,,1,8,45,,5,1,11,,35,1,,100,150,,25
547778,331,107,7,10,43,1,73,,,2,3,48,,1,4,4,,29,2,,70,52,,12
547786,193,48,6,18,32,,26,,,,3,14,,5,,3,,17,1,,41,41,,5
547794,29,13,2,,1,,2,,,,,13,,,,3,,3,,,7,6
547808,111,19,2,3,6,,8,,,,,3,,1,,3,,11,1,,32,18,,4
547816,112,29,3,11,9,,12,,1,,1,74,,,,8,,12,,,60,33,,2
547824,34,23,2,,8,,6,,,,,4,,,,1,,4,,,7,5,,1
547832,55,25,3,5,11,,4,,,,,17,,,,3,,15,2,,32,14,,5
547841,39,25,1,2,9,,3,,,,1,3,,1,,3,,3,,,38,22
547859,53,12,,2,1,,3,,1,,,9,,,,2,,,,,8,10,,3
547867,47,20,1,2,7,,9,,,,,9,,,,1,,7,,,19,8,,1
547875,66,29,,2,9,,7,,,,,7,,,,,,9,1,,43,24,,2,1
547883,14,14,1,2,4,,4,,,,,12,,,,1,,4,3,,10,13
547891,116,26,6,3,19,,12,,,,,13,,,,9,,10,1,,71,27,,2
547905,220,114,9,11,46,,18,,,,,28,,,,13,,36,1,,84,45,,8
547913,603,166,21,22,85,2,54,,,5,5,61,,3,1,8,,85,8,,140,148,1,22
547921,19,10,,,3,,,,,1,,1,,,,1,,6,,,5,14,,1
547930,81,39,1,5,14,,2,,,1,,5,,,,1,,11,,,35,43,,3
547948,215,89,6,10,22,1,13,,,1,2,17,,,,3,,15,,,52,55,,7
547956,35,22,1,3,11,,3,,,,,26,,,,2,,2,,,32,27,,2
547964,69,18,4,2,7,,5,,,,4,18,,,,4,,18,1,,36,25,,3
547972,34,10,1,4,3,,2,,,1,,1,,1,,1,,7,2,,8,5
547981,145,52,4,4,23,2,8,,1,7,,16,,3,,4,,15,3,,54,38
